epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1043.59,1.661,2.18566,1.65303,0.69251,0.62146,0.67509,0.31875,1.52642,2.24348,1.60968,0.000659794,0.000659794,0.000659794
